time;analyteName;value;unit;siteId;site;siteLatitudeWGS84;siteLongitudeWGS84;siteDepthM;dataSource;
2022-10-24T12:31:00+02:00;Secchi depth;2.7;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2023-04-18T08:54:00+02:00;Secchi depth;1.6;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2023-05-04T15:15:00+02:00;Secchi depth;3;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2023-06-07T14:40:00+02:00;Secchi depth;2.3;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2023-06-29T14:30:00+02:00;Secchi depth;3;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2023-07-24T12:00:00+02:00;Secchi depth;2;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2023-08-20T16:00:00+02:00;Secchi depth;2.6;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2023-09-05T10:50:00+02:00;Secchi depth;1.6;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2023-10-09T10:25:00+02:00;Secchi depth;2.1;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2024-01-24T12:00:00+02:00;Secchi depth;0.8;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2024-02-15T13:45:00+02:00;Secchi depth;0.7;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2024-04-29T15:40:00+02:00;Secchi depth;1.8;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2024-05-21T14:00:00+02:00;Secchi depth;2.6;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2024-06-03T12:55:00+02:00;Secchi depth;3.5;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2024-07-16T10:35:00+02:00;Secchi depth;2;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2024-09-17T11:10:00+02:00;Secchi depth;3;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2024-10-02T12:55:00+02:00;Secchi depth;2.5;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2024-11-06T09:30:00+02:00;Secchi depth;1.8;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2024-11-28T09:50:00+02:00;Secchi depth;1.5;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
2025-04-07T10:30:00+02:00;Secchi depth;2.5;m;5398;Tallvarpen;62.33838;21.22403;14;SYKE;
1980-03-24T13:00:00+02:00;Secchi depth;1.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1980-06-17T13:00:00+02:00;Secchi depth;2.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1980-08-18T13:00:00+02:00;Secchi depth;7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1980-09-22T14:00:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1981-03-24T15:00:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1981-06-17T12:00:00+02:00;Secchi depth;2.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1981-09-02T12:00:00+02:00;Secchi depth;2.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1981-09-29T14:00:00+02:00;Secchi depth;3.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1982-03-04T10:00:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1982-06-15T00:00:00+02:00;Secchi depth;2.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1982-08-19T14:00:00+02:00;Secchi depth;2.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1982-09-27T15:00:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1983-06-13T13:00:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1983-07-13T12:00:00+02:00;Secchi depth;4.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1983-09-14T13:00:00+02:00;Secchi depth;3.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1984-09-03T14:00:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1984-10-03T13:00:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1985-03-26T12:00:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1985-08-15T14:00:00+02:00;Secchi depth;3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1986-03-12T09:00:00+02:00;Secchi depth;0.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1986-09-10T14:00:00+02:00;Secchi depth;3.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1987-03-09T12:00:00+02:00;Secchi depth;1.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1987-06-24T12:00:00+02:00;Secchi depth;3.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1987-08-24T00:00:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1987-10-19T00:00:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1988-03-21T13:00:00+02:00;Secchi depth;1.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1988-08-24T00:00:00+02:00;Secchi depth;2.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1989-03-20T11:00:00+02:00;Secchi depth;0.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1989-05-15T00:00:00+02:00;Secchi depth;1.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1989-08-08T00:00:00+02:00;Secchi depth;1.9;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1990-03-12T11:10:00+02:00;Secchi depth;0.9;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1990-05-15T00:00:00+02:00;Secchi depth;2.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1990-06-13T00:00:00+02:00;Secchi depth;1.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1990-06-13T00:00:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1990-08-14T00:00:00+02:00;Secchi depth;1.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1990-08-22T00:00:00+02:00;Secchi depth;3.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1990-09-18T00:00:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1990-10-18T00:00:00+02:00;Secchi depth;1.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1991-03-05T13:10:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1991-03-20T00:00:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1991-06-25T00:00:00+02:00;Secchi depth;1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1991-08-20T00:00:00+02:00;Secchi depth;1.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1991-08-27T00:00:00+02:00;Secchi depth;1.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1991-10-08T00:00:00+02:00;Secchi depth;3.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1992-03-04T00:00:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1992-03-24T00:00:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1992-06-30T00:00:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1992-08-25T00:00:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1992-09-02T00:00:00+02:00;Secchi depth;2.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1992-10-27T00:00:00+02:00;Secchi depth;2.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1993-03-08T00:00:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1993-04-15T00:00:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1993-06-22T00:00:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1993-08-16T00:00:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1993-08-30T19:30:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1993-10-20T00:00:00+02:00;Secchi depth;1.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1994-03-07T15:00:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1994-03-23T00:00:00+02:00;Secchi depth;1.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1994-06-21T00:00:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1994-08-04T12:15:00+02:00;Secchi depth;3.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1994-08-16T00:00:00+02:00;Secchi depth;1.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1994-10-18T00:00:00+02:00;Secchi depth;1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1995-03-06T14:30:00+02:00;Secchi depth;1.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1995-03-21T11:00:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1995-06-07T14:00:00+02:00;Secchi depth;3.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1995-08-16T18:30:00+02:00;Secchi depth;3.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1995-08-23T14:00:00+02:00;Secchi depth;1.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1995-10-11T10:00:00+02:00;Secchi depth;3.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1996-03-12T13:15:00+02:00;Secchi depth;2.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1996-03-20T15:00:00+02:00;Secchi depth;2.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1996-06-13T12:00:00+02:00;Secchi depth;1.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1996-08-13T10:20:00+02:00;Secchi depth;4.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1996-08-14T12:00:00+02:00;Secchi depth;4.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1996-10-15T15:00:00+02:00;Secchi depth;2.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1997-03-25T12:30:00+02:00;Secchi depth;1.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1997-04-21T00:00:00+02:00;Secchi depth;0.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1997-06-10T00:00:00+02:00;Secchi depth;1.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1997-08-05T16:00:00+02:00;Secchi depth;3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1997-08-26T00:00:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1997-10-07T00:00:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1998-03-02T14:00:00+02:00;Secchi depth;0.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1998-04-28T00:00:00+02:00;Secchi depth;0.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1998-06-11T00:00:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1998-08-11T00:00:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1998-08-26T09:30:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1998-10-13T00:00:00+02:00;Secchi depth;1.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
1999-08-18T13:30:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2000-02-23T13:45:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2000-08-21T16:15:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2001-03-19T13:00:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2001-06-05T00:00:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2001-08-08T14:00:00+02:00;Secchi depth;2.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2001-08-14T00:00:00+02:00;Secchi depth;1.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2001-10-30T00:00:00+02:00;Secchi depth;1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2002-03-20T13:30:00+02:00;Secchi depth;2.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2002-04-24T00:00:00+02:00;Secchi depth;1.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2002-06-04T00:00:00+02:00;Secchi depth;1.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2002-08-12T14:20:00+02:00;Secchi depth;1.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2002-08-13T00:00:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2002-10-09T00:00:00+02:00;Secchi depth;1.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2003-03-17T12:40:00+02:00;Secchi depth;4.9;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2003-03-25T00:00:00+02:00;Secchi depth;2.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2003-06-17T00:00:00+02:00;Secchi depth;1.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2003-07-29T12:00:00+02:00;Secchi depth;1.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2003-08-12T00:00:00+02:00;Secchi depth;0.9;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2003-09-30T00:00:00+02:00;Secchi depth;1.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2004-03-04T12:00:00+02:00;Secchi depth;3.05;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2004-04-27T00:00:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2004-06-29T00:00:00+02:00;Secchi depth;1.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2004-08-04T00:00:00+02:00;Secchi depth;2.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2004-08-09T13:40:00+02:00;Secchi depth;2.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2004-10-06T00:00:00+02:00;Secchi depth;1.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2005-03-16T11:00:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2005-08-18T15:50:00+02:00;Secchi depth;1.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2006-03-15T13:00:00+02:00;Secchi depth;3.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2006-08-17T16:30:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2007-03-08T15:50:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2007-06-19T15:30:00+02:00;Secchi depth;0.65;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2007-07-05T15:00:00+02:00;Secchi depth;1.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2007-08-09T13:00:00+02:00;Secchi depth;1.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2007-10-23T10:30:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2007-11-07T00:00:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2008-04-28T00:00:00+02:00;Secchi depth;1.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2008-06-17T16:00:00+02:00;Secchi depth;1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2008-07-02T13:30:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2008-08-06T13:00:00+02:00;Secchi depth;1.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2008-08-19T00:00:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2008-10-13T13:30:00+02:00;Secchi depth;1.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2008-10-29T00:00:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2009-02-19T11:00:00+02:00;Secchi depth;2.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2009-05-04T00:00:00+02:00;Secchi depth;3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2009-06-23T00:00:00+02:00;Secchi depth;1.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2009-07-01T12:30:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2009-08-12T00:00:00+02:00;Secchi depth;2.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2009-08-24T11:00:00+02:00;Secchi depth;1.9;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2009-10-12T00:00:00+02:00;Secchi depth;2.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2009-10-21T10:00:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2010-02-24T14:00:00+02:00;Secchi depth;2.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2010-07-07T12:00:00+02:00;Secchi depth;1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2010-08-02T14:00:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2010-10-21T13:20:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2011-02-22T12:30:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2011-06-29T14:00:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2011-08-15T13:00:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2011-10-10T14:00:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2012-02-27T12:40:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2012-07-04T10:00:00+02:00;Secchi depth;1.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2012-08-13T13:30:00+02:00;Secchi depth;2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2012-10-08T10:00:00+02:00;Secchi depth;0.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2013-02-21T13:00:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2013-07-03T14:05:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2013-07-30T14:30:00+02:00;Secchi depth;1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2013-10-08T10:00:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2014-02-19T13:00:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2014-06-03T10:15:00+02:00;Secchi depth;1.6;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2014-06-30T13:20:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2014-07-29T12:18:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2014-09-03T13:00:00+02:00;Secchi depth;1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2014-10-20T10:45:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2015-02-16T11:30:00+02:00;Secchi depth;1.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2015-06-01T11:30:00+02:00;Secchi depth;1.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2015-06-24T14:00:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2015-07-28T00:00:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2015-10-26T10:30:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2016-03-01T00:00:00+02:00;Secchi depth;0.9;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2016-06-14T10:50:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2016-07-20T11:00:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2016-08-11T12:45:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2016-10-19T09:30:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2017-02-28T10:00:00+02:00;Secchi depth;3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2017-06-19T10:00:00+02:00;Secchi depth;2.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2017-07-11T11:45:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2017-08-17T13:00:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2017-10-05T11:30:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2018-02-22T09:40:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2018-07-18T10:20:00+02:00;Secchi depth;1.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2018-08-27T12:00:00+02:00;Secchi depth;1.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2018-10-18T10:30:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2019-03-05T09:20:00+02:00;Secchi depth;0.9;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2019-06-11T13:40:00+02:00;Secchi depth;1.2;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2019-07-24T10:35:00+02:00;Secchi depth;1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2019-08-13T10:30:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2019-10-07T08:55:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2020-06-01T12:57:00+02:00;Secchi depth;1.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2020-07-29T11:20:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2020-08-17T10:04:00+02:00;Secchi depth;0.9;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2020-10-12T11:45:00+02:00;Secchi depth;1.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2021-03-03T09:57:00+02:00;Secchi depth;2.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2021-06-02T13:07:00+02:00;Secchi depth;1.5;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2021-07-13T12:48:00+02:00;Secchi depth;0.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2021-08-30T13:19:00+02:00;Secchi depth;0.8;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2021-10-14T08:39:00+02:00;Secchi depth;1.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2022-03-03T08:59:00+02:00;Secchi depth;2.3;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2022-06-09T12:40:00+02:00;Secchi depth;1.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2022-07-27T11:14:00+02:00;Secchi depth;1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2022-08-24T11:21:00+02:00;Secchi depth;1.4;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2022-10-04T10:09:00+02:00;Secchi depth;1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2023-03-08T12:00:00+02:00;Secchi depth;1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2023-06-07T15:30:00+02:00;Secchi depth;1.7;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
2023-07-18T14:03:00+02:00;Secchi depth;1.1;m;5399;Vav-14 VII-2;62.34087;21.32441;8.3;SYKE;
