x,y,latitude,transparen,longitude,fid,station_vi,visit_date,color_id
23.4,58.2,58.200000000000003,4.200000000000000,23.399999999999999,2383,99323.0,1999/08/12 14:25:00.000,13.0
22.8833,57.7976,57.797600000000003,4.000000000000000,22.883299999999998,2384,99324.0,1999/08/12 18:35:00.000,13.0
22.6167,57.7333,57.733300000000000,3.500000000000000,22.616700000000002,2385,99325.0,1999/08/12 20:25:00.000,13.0
22.9833,57.5667,57.566699999999997,4.500000000000000,22.983300000000000,2386,99326.0,1999/08/13 06:00:00.000,9.0
22.8167,57.5333,57.533299999999997,3.700000000000000,22.816700000000001,2387,99327.0,1999/08/13 07:45:00.000,13.0
23.2128,57.4572,57.457200000000000,4.700000000000000,23.212800000000001,2388,99328.0,1999/08/13 09:57:00.000,11.0
23.07,57.3967,57.396700000000003,3.800000000000000,23.070000000000000,2389,99329.0,1999/08/13 11:40:00.000,13.0
23.2123,57.3275,57.327500000000001,3.500000000000000,23.212299999999999,2390,99330.0,1999/08/13 12:45:00.000,13.0
23.4833,57.4,57.399999999999999,4.600000000000000,23.483300000000000,2391,99331.0,1999/08/13 14:15:00.000,13.0
23.7667,57.4167,57.416699999999999,4.100000000000000,23.766700000000000,2392,99332.0,1999/08/13 16:30:00.000,13.0
23.85,57.3,57.299999999999997,4.400000000000000,23.850000000000001,2393,99333.0,1999/08/13 18:20:00.000,11.0
23.2754,57.173,57.173000000000002,4.000000000000000,23.275400000000001,2394,99335.0,1999/08/14 06:00:00.000,13.0
23.4867,57.0467,57.046700000000001,3.800000000000000,23.486699999999999,2395,99336.0,1999/08/14 07:28:00.000,13.0
23.705,56.9767,56.976700000000001,3.600000000000000,23.704999999999998,2396,99337.0,1999/08/14 08:30:00.000,9.0
23.7433,56.98,56.979999999999997,2.800000000000000,23.743300000000001,2397,99338.0,1999/08/14 09:39:00.000,11.0
23.749,57.0833,57.083300000000001,4.500000000000000,23.748999999999999,2398,99339.0,1999/08/14 10:50:00.000,9.0
23.8129,57.0862,57.086199999999998,4.200000000000000,23.812899999999999,2399,99340.0,1999/08/14 11:50:00.000,11.0
23.8883,57.055,57.055000000000000,3.700000000000000,23.888300000000001,2400,99341.0,1999/08/14 12:40:00.000,11.0
23.92,57.025,57.024999999999999,2.200000000000000,23.920000000000002,2401,99342.0,1999/08/14 13:28:00.000,13.0
23.9683,57.0433,57.043300000000002,2.800000000000000,23.968299999999999,2402,99343.0,1999/08/14 15:00:00.000,17.0
23.85,57.3,57.299999999999997,4.000000000000000,23.850000000000001,2403,99397.0,1999/08/28 05:50:00.000,9.0
24.0017,57.0833,57.083300000000001,2.500000000000000,24.001700000000000,2404,99398.0,1999/08/28 08:55:00.000,15.0
24.0017,57.0833,57.083300000000001,2.700000000000000,24.001700000000000,2405,99401.0,1999/09/07 11:25:00.000,11.0
23.9792,57.0737,57.073700000000002,2.100000000000000,23.979199999999999,2406,99402.0,1999/09/07 12:20:00.000,19.0
23.9833,57.1,57.100000000000001,2.900000000000000,23.983300000000000,2407,99403.0,1999/09/07 12:47:00.000,11.0
23.9333,57.1667,57.166699999999999,4.200000000000000,23.933299999999999,2408,99404.0,1999/09/07 13:47:00.000,13.0
24.097,57.0986,57.098599999999998,2.500000000000000,24.097000000000001,2409,99405.0,1999/09/07 14:53:00.000,9.0
24.25,57.1683,57.168300000000002,2.800000000000000,24.250000000000000,2410,99406.0,1999/09/07 16:10:00.000,9.0
24.3667,57.24,57.240000000000002,2.900000000000000,24.366700000000002,2411,99407.0,1999/09/07 17:15:00.000,11.0
24.3733,57.315,57.314999999999998,2.000000000000000,24.373300000000000,2412,99408.0,1999/09/07 18:05:00.000,11.0
24.0833,57.35,57.350000000000001,4.300000000000000,24.083300000000001,2413,99409.0,1999/09/07 19:37:00.000,9.0
23.85,57.3,57.299999999999997,3.750000000000000,23.850000000000001,2414,99410.0,1999/09/08 06:05:00.000,9.0
23.7667,57.4167,57.416699999999999,4.800000000000000,23.766700000000000,2415,99411.0,1999/09/08 08:30:00.000,9.0
24.1167,57.6,57.600000000000001,5.300000000000000,24.116700000000002,2416,99412.0,1999/09/08 10:45:00.000,9.0
23.6167,57.6167,57.616700000000002,4.900000000000000,23.616700000000002,2417,99413.0,1999/09/08 13:05:00.000,9.0
22.9833,57.5667,57.566699999999997,4.300000000000000,22.983300000000000,2418,99414.0,1999/09/08 16:20:00.000,9.0
23.4833,57.4,57.399999999999999,3.800000000000000,23.483300000000000,2419,99415.0,1999/09/08 19:00:00.000,9.0
23.2123,57.3275,57.327500000000001,3.200000000000000,23.212299999999999,2420,99416.0,1999/09/08 20:25:00.000,9.0
23.2754,57.173,57.173000000000002,3.200000000000000,23.275400000000001,2421,99417.0,1999/09/09 07:45:00.000,9.0
23.6667,57.1667,57.166699999999999,4.000000000000000,23.666699999999999,2422,99418.0,1999/09/09 09:30:00.000,9.0
23.4867,57.0467,57.046700000000001,3.200000000000000,23.486699999999999,2423,99419.0,1999/09/09 11:00:00.000,9.0
23.705,56.9767,56.976700000000001,2.900000000000000,23.704999999999998,2424,99420.0,1999/09/09 12:05:00.000,11.0
23.7433,56.98,56.979999999999997,2.300000000000000,23.743300000000001,2425,99421.0,1999/09/09 13:00:00.000,11.0
23.92,57.025,57.024999999999999,2.100000000000000,23.920000000000002,2426,99422.0,1999/09/09 14:00:00.000,13.0
23.9683,57.0433,57.043300000000002,1.900000000000000,23.968299999999999,2427,99423.0,1999/09/09 14:45:00.000,17.0
23.9833,57.1,57.100000000000001,4.300000000000000,23.983300000000000,2428,99424.0,1999/09/21 11:10:00.000,13.0
23.85,57.3,57.299999999999997,3.500000000000000,23.850000000000001,2429,99425.0,1999/09/22 08:00:00.000,9.0
24.3733,57.315,57.314999999999998,3.200000000000000,24.373300000000000,2430,99426.0,1999/09/22 10:50:00.000,11.0
24.3667,57.24,57.240000000000002,3.500000000000000,24.366700000000002,2431,99427.0,1999/09/22 11:45:00.000,11.0
24.25,57.1683,57.168300000000002,3.000000000000000,24.250000000000000,2432,99428.0,1999/09/22 12:40:00.000,13.0
23.9333,57.1667,57.166699999999999,4.000000000000000,23.933299999999999,2433,99429.0,1999/09/22 15:10:00.000,9.0
23.9833,57.1,57.100000000000001,3.000000000000000,23.983300000000000,2434,99430.0,1999/09/22 16:25:00.000,11.0
24.0017,57.0833,57.083300000000001,3.200000000000000,24.001700000000000,2435,99431.0,1999/09/22 17:05:00.000,11.0
23.85,57.3,57.299999999999997,3.800000000000000,23.850000000000001,2436,99474.0,1999/10/06 12:57:00.000,9.0
23.9333,57.1667,57.166699999999999,3.500000000000000,23.933299999999999,2437,99475.0,1999/10/06 16:05:00.000,9.0
23.9833,57.1,57.100000000000001,3.000000000000000,23.983300000000000,2438,99476.0,1999/10/06 17:00:00.000,11.0
24.0017,57.0833,57.083300000000001,2.500000000000000,24.001700000000000,2439,99477.0,1999/10/06 17:32:00.000,11.0
23.9792,57.0737,57.073700000000002,2.500000000000000,23.979199999999999,2440,99511.0,1999/10/20 12:10:00.000,9.0
23.92,57.025,57.024999999999999,2.600000000000000,23.920000000000002,2441,99512.0,1999/10/20 13:10:00.000,9.0
23.6667,57.1667,57.166699999999999,3.100000000000000,23.666699999999999,2442,99513.0,1999/10/20 15:00:00.000,9.0
23.4867,57.0467,57.046700000000001,2.800000000000000,23.486699999999999,2443,99514.0,1999/10/20 16:40:00.000,9.0
23.2123,57.3275,57.327500000000001,2.900000000000000,23.212299999999999,2444,99515.0,1999/10/20 19:15:00.000,9.0
23.4833,57.4,57.399999999999999,3.200000000000000,23.483300000000000,2445,99516.0,1999/10/21 07:30:00.000,9.0
22.9833,57.5667,57.566699999999997,3.800000000000000,22.983300000000000,2446,99517.0,1999/10/21 10:20:00.000,9.0
23.6167,57.6167,57.616700000000002,4.200000000000000,23.616700000000002,2447,99518.0,1999/10/21 13:20:00.000,9.0
24.1167,57.6,57.600000000000001,3.700000000000000,24.116700000000002,2448,99519.0,1999/10/21 16:15:00.000,9.0
24.0833,57.35,57.350000000000001,3.800000000000000,24.083300000000001,2449,99520.0,1999/10/21 18:20:00.000,9.0
24.3733,57.315,57.314999999999998,2.700000000000000,24.373300000000000,2450,99521.0,1999/10/21 20:05:00.000,12.0
24.25,57.1683,57.168300000000002,2.600000000000000,24.250000000000000,2451,99522.0,1999/10/22 09:05:00.000,9.0
23.85,57.3,57.299999999999997,3.900000000000000,23.850000000000001,2452,99523.0,1999/10/22 12:40:00.000,9.0
24.0017,57.0833,57.083300000000001,2.600000000000000,24.001700000000000,2453,99525.0,1999/11/04 11:05:00.000,12.0
23.9833,57.1,57.100000000000001,3.100000000000000,23.983300000000000,2454,99526.0,1999/11/04 12:05:00.000,9.0
23.9333,57.1667,57.166699999999999,3.900000000000000,23.933299999999999,2455,99527.0,1999/11/04 13:30:00.000,9.0
23.6667,57.1667,57.166699999999999,4.100000000000000,23.666699999999999,2456,99528.0,1999/11/04 15:05:00.000,9.0
22.9833,57.5667,57.566699999999997,4.000000000000000,22.983300000000000,2457,99530.0,1999/11/05 07:30:00.000,9.0
22.8833,57.7976,57.797600000000003,4.000000000000000,22.883299999999998,2458,99531.0,1999/11/05 09:50:00.000,9.0
23.6167,57.6167,57.616700000000002,4.400000000000000,23.616700000000002,2459,99532.0,1999/11/05 13:30:00.000,9.0
23.9167,57.85,57.850000000000001,2.900000000000000,23.916699999999999,2460,99533.0,1999/11/05 16:35:00.000,9.0
24.0833,57.35,57.350000000000001,3.900000000000000,24.083300000000001,2461,99536.0,1999/11/06 07:35:00.000,9.0
23.7667,57.4167,57.416699999999999,3.900000000000000,23.766700000000000,2462,99537.0,1999/11/06 09:40:00.000,9.0
23.85,57.3,57.299999999999997,3.800000000000000,23.850000000000001,2463,99538.0,1999/11/06 11:15:00.000,9.0
23.85,57.3,57.299999999999997,3.900000000000000,23.850000000000001,2464,99539.0,1999/11/25 12:05:00.000,9.0
23.9833,57.1,57.100000000000001,3.400000000000000,23.983300000000000,2465,99540.0,1999/11/25 16:05:00.000,9.0
24.0017,57.0833,57.083300000000001,2.400000000000000,24.001700000000000,2466,99543.0,1999/12/15 10:50:00.000,15.0
23.9833,57.1,57.100000000000001,2.500000000000000,23.983300000000000,2467,99544.0,1999/12/15 11:45:00.000,15.0
23.6667,57.1667,57.166699999999999,3.600000000000000,23.666699999999999,2468,99545.0,1999/12/15 13:10:00.000,9.0
23.85,57.3,57.299999999999997,3.600000000000000,23.850000000000001,2469,99546.0,1999/12/15 15:45:00.000,9.0
23.6167,57.6167,57.616700000000002,3.700000000000000,23.616700000000002,2470,99549.0,1999/12/16 08:55:00.000,9.0
23.4833,57.4,57.399999999999999,3.300000000000000,23.483300000000000,2471,99550.0,1999/12/16 12:00:00.000,9.0
23.85,57.3,57.299999999999997,4.000000000000000,23.850000000000001,2472,93001.0,1993/01/08 09:40:00.000,14.0
23.9833,57.1,57.100000000000001,2.800000000000000,23.983300000000000,2473,93002.0,1993/01/08 11:20:00.000,16.0
23.85,57.3,57.299999999999997,4.000000000000000,23.850000000000001,2474,93003.0,1993/01/20 09:10:00.000,14.0
23.85,57.3,57.299999999999997,3.000000000000000,23.850000000000001,2475,93004.0,1993/02/08 08:55:00.000,15.0
24.3533,57.4483,57.448300000000003,2.000000000000000,24.353300000000001,2476,93015.0,1993/03/01 06:20:00.000,18.0
24.3367,57.5933,57.593299999999999,3.000000000000000,24.336700000000000,2477,93016.0,1993/03/01 08:45:00.000,17.0
24.1167,57.6,57.600000000000001,3.000000000000000,24.116700000000002,2478,93017.0,1993/03/01 10:40:00.000,17.0
24.2518,57.7633,57.763300000000001,2.000000000000000,24.251799999999999,2479,93018.0,1993/03/01 13:15:00.000,18.0
23.9683,57.0433,57.043300000000002,3.000000000000000,23.968299999999999,2480,93025.0,1993/03/02 06:00:00.000,16.0
23.92,57.025,57.024999999999999,3.000000000000000,23.920000000000002,2481,93026.0,1993/03/02 07:15:00.000,16.0
23.7433,56.98,56.979999999999997,3.000000000000000,23.743300000000001,2482,93027.0,1993/03/02 08:55:00.000,16.0
23.705,56.9767,56.976700000000001,3.000000000000000,23.704999999999998,2483,93028.0,1993/03/02 10:05:00.000,16.0
23.4867,57.0467,57.046700000000001,3.000000000000000,23.486699999999999,2484,93029.0,1993/03/02 12:00:00.000,16.0
22.41,57.8433,57.843299999999999,3.000000000000000,22.410000000000000,2485,93039.0,1993/03/03 09:55:00.000,14.0
23.85,57.3,57.299999999999997,5.500000000000000,23.850000000000001,2486,93053.0,1993/03/16 08:50:00.000,14.0
23.85,57.3,57.299999999999997,4.500000000000000,23.850000000000001,2487,93054.0,1993/03/30 09:15:00.000,14.0
24.3733,57.315,57.314999999999998,4.800000000000000,24.373300000000000,2488,93055.0,1993/04/05 09:00:00.000,13.0
24.0017,57.0833,57.083300000000001,10.000000000000000,24.001700000000000,2489,93057.0,1993/04/05 12:45:00.000,18.0
24.097,57.0986,57.098599999999998,11.000000000000000,24.097000000000001,2490,93058.0,1993/04/05 13:55:00.000,18.0
23.705,56.9767,56.976700000000001,4.000000000000000,23.704999999999998,2491,93059.0,1993/04/06 08:30:00.000,14.0
23.7433,56.98,56.979999999999997,5.000000000000000,23.743300000000001,2492,93060.0,1993/04/06 09:40:00.000,14.0
23.9833,57.1,57.100000000000001,1.300000000000000,23.983300000000000,2493,93065.0,1993/04/07 11:25:00.000,20.0
23.85,57.3,57.299999999999997,3.000000000000000,23.850000000000001,2494,93066.0,1993/04/15 07:50:00.000,17.0
23.9833,57.1,57.100000000000001,1.600000000000000,23.983300000000000,2495,93067.0,1993/04/15 09:25:00.000,19.0
24.0833,57.35,57.350000000000001,2.200000000000000,24.083300000000001,2496,93069.0,1993/04/26 08:30:00.000,17.0
24.3733,57.315,57.314999999999998,2.000000000000000,24.373300000000000,2497,93070.0,1993/04/26 10:00:00.000,17.0
24.25,57.1683,57.168300000000002,1.900000000000000,24.250000000000000,2498,93071.0,1993/04/26 11:20:00.000,18.0
24.097,57.0986,57.098599999999998,2.100000000000000,24.097000000000001,2499,93072.0,1993/04/26 12:40:00.000,19.0
24.0017,57.0833,57.083300000000001,1.600000000000000,24.001700000000000,2500,93073.0,1993/04/26 13:20:00.000,19.0
23.4867,57.0467,57.046700000000001,4.200000000000000,23.486699999999999,2501,93075.0,1993/04/27 09:15:00.000,14.0
23.705,56.9767,56.976700000000001,3.800000000000000,23.704999999999998,2502,93076.0,1993/04/27 10:20:00.000,14.0
23.7433,56.98,56.979999999999997,3.500000000000000,23.743300000000001,2503,93077.0,1993/04/27 11:20:00.000,14.0
23.92,57.025,57.024999999999999,2.800000000000000,23.920000000000002,2504,93078.0,1993/04/27 12:20:00.000,19.0
23.9683,57.0433,57.043300000000002,3.000000000000000,23.968299999999999,2505,93079.0,1993/04/27 13:05:00.000,18.0
23.6667,57.1667,57.166699999999999,4.800000000000000,23.666699999999999,2506,93080.0,1993/04/28 08:05:00.000,13.0
23.85,57.3,57.299999999999997,2.100000000000000,23.850000000000001,2507,93081.0,1993/04/28 09:20:00.000,18.0
23.9333,57.1667,57.166699999999999,2.100000000000000,23.933299999999999,2508,93082.0,1993/04/28 10:45:00.000,19.0
23.9833,57.1,57.100000000000001,1.600000000000000,23.983300000000000,2509,93083.0,1993/04/28 11:35:00.000,20.0
22.41,57.8433,57.843299999999999,4.000000000000000,22.410000000000000,2510,93100.0,1993/05/08 06:00:00.000,15.0
22.6167,57.7333,57.733300000000000,4.000000000000000,22.616700000000002,2511,93101.0,1993/05/08 08:45:00.000,16.0
22.8833,57.7976,57.797600000000003,4.000000000000000,22.883299999999998,2512,93102.0,1993/05/08 10:35:00.000,15.0
23.35,57.96,57.960000000000001,3.000000000000000,23.350000000000001,2513,93103.0,1993/05/08 13:20:00.000,16.0
23.4,58.2,58.200000000000003,2.000000000000000,23.399999999999999,2514,93104.0,1993/05/08 15:25:00.000,16.0
23.6167,57.6167,57.616700000000002,2.000000000000000,23.616700000000002,2515,93110.0,1993/05/09 05:32:00.000,18.0
22.9833,57.5667,57.566699999999997,3.000000000000000,22.983300000000000,2516,93111.0,1993/05/09 08:30:00.000,16.0
23.07,57.3967,57.396700000000003,3.000000000000000,23.070000000000000,2517,93113.0,1993/05/09 12:05:00.000,16.0
23.4833,57.4,57.399999999999999,2.000000000000000,23.483300000000000,2518,93114.0,1993/05/09 14:15:00.000,18.0
24.3533,57.4483,57.448300000000003,2.000000000000000,24.353300000000001,2519,93117.0,1993/05/10 05:30:00.000,18.0
24.3733,57.315,57.314999999999998,2.000000000000000,24.373300000000000,2520,93118.0,1993/05/10 07:00:00.000,18.0
24.097,57.0986,57.098599999999998,2.000000000000000,24.097000000000001,2521,93120.0,1993/05/10 10:10:00.000,19.0
24.0017,57.0833,57.083300000000001,2.000000000000000,24.001700000000000,2522,93121.0,1993/05/10 11:30:00.000,19.0
23.9833,57.1,57.100000000000001,2.000000000000000,23.983300000000000,2523,93122.0,1993/05/10 12:25:00.000,20.0
23.9683,57.0433,57.043300000000002,3.000000000000000,23.968299999999999,2524,93123.0,1993/05/10 14:00:00.000,18.0
23.92,57.025,57.024999999999999,3.000000000000000,23.920000000000002,2525,93124.0,1993/05/10 15:05:00.000,18.0
23.7433,56.98,56.979999999999997,3.000000000000000,23.743300000000001,2526,93126.0,1993/05/10 17:10:00.000,18.0
23.85,57.3,57.299999999999997,4.000000000000000,23.850000000000001,2527,93132.0,1993/05/19 08:00:00.000,15.0
23.85,57.3,57.299999999999997,4.500000000000000,23.850000000000001,2528,93134.0,1993/05/26 08:15:00.000,14.0
24.3733,57.315,57.314999999999998,3.000000000000000,24.373300000000000,2529,93136.0,1993/06/02 08:50:00.000,15.0
24.25,57.1683,57.168300000000002,2.100000000000000,24.250000000000000,2530,93137.0,1993/06/02 11:10:00.000,17.0
24.097,57.0986,57.098599999999998,2.200000000000000,24.097000000000001,2531,93138.0,1993/06/02 12:20:00.000,17.0
24.0017,57.0833,57.083300000000001,2.800000000000000,24.001700000000000,2532,93139.0,1993/06/02 13:05:00.000,17.0
23.705,56.9767,56.976700000000001,4.000000000000000,23.704999999999998,2533,93140.0,1993/06/03 08:15:00.000,15.0
23.7433,56.98,56.979999999999997,4.000000000000000,23.743300000000001,2534,93141.0,1993/06/03 09:20:00.000,15.0
23.92,57.025,57.024999999999999,4.700000000000000,23.920000000000002,2535,93142.0,1993/06/03 10:30:00.000,14.0
23.9683,57.0433,57.043300000000002,3.500000000000000,23.968299999999999,2536,93143.0,1993/06/03 11:10:00.000,15.0
23.85,57.3,57.299999999999997,5.200000000000000,23.850000000000001,2537,93144.0,1993/06/04 08:10:00.000,14.0
23.9333,57.1667,57.166699999999999,5.200000000000000,23.933299999999999,2538,93145.0,1993/06/04 09:25:00.000,14.0
23.9833,57.1,57.100000000000001,3.800000000000000,23.983300000000000,2539,93146.0,1993/06/04 10:15:00.000,15.0
23.85,57.3,57.299999999999997,4.000000000000000,23.850000000000001,2540,93148.0,1993/06/16 08:10:00.000,14.0
23.85,57.3,57.299999999999997,3.800000000000000,23.850000000000001,2541,93150.0,1993/06/29 07:55:00.000,15.0
23.9833,57.1,57.100000000000001,2.200000000000000,23.983300000000000,2542,93151.0,1993/06/29 09:30:00.000,15.0
23.705,56.9767,56.976700000000001,2.900000000000000,23.704999999999998,2543,93153.0,1993/07/07 08:15:00.000,14.0
23.7433,56.98,56.979999999999997,3.000000000000000,23.743300000000001,2544,93154.0,1993/07/07 09:25:00.000,14.0
23.92,57.025,57.024999999999999,2.500000000000000,23.920000000000002,2545,93155.0,1993/07/07 10:55:00.000,15.0
23.9683,57.0433,57.043300000000002,2.500000000000000,23.968299999999999,2546,93156.0,1993/07/07 11:10:00.000,15.0
23.9333,57.1667,57.166699999999999,3.500000000000000,23.933299999999999,2547,93157.0,1993/07/08 07:30:00.000,14.0
23.9833,57.1,57.100000000000001,3.200000000000000,23.983300000000000,2548,93158.0,1993/07/08 08:35:00.000,15.0
24.0017,57.0833,57.083300000000001,2.500000000000000,24.001700000000000,2549,93159.0,1993/07/08 09:15:00.000,17.0
24.3733,57.315,57.314999999999998,2.200000000000000,24.373300000000000,2550,93161.0,1993/07/09 08:35:00.000,15.0
24.25,57.1683,57.168300000000002,2.200000000000000,24.250000000000000,2551,93162.0,1993/07/09 10:10:00.000,15.0
24.097,57.0986,57.098599999999998,2.200000000000000,24.097000000000001,2552,93163.0,1993/07/09 11:35:00.000,15.0
23.85,57.3,57.299999999999997,3.200000000000000,23.850000000000001,2553,93164.0,1993/07/16 08:10:00.000,14.0
23.9833,57.1,57.100000000000001,2.300000000000000,23.983300000000000,2554,93165.0,1993/07/16 10:10:00.000,14.0
23.85,57.3,57.299999999999997,2.500000000000000,23.850000000000001,2555,93167.0,1993/07/31 12:50:00.000,13.0
23.9833,57.1,57.100000000000001,2.000000000000000,23.983300000000000,2556,93168.0,1993/07/31 16:00:00.000,13.0
23.9333,57.1667,57.166699999999999,3.000000000000000,23.933299999999999,2557,93169.0,1993/08/04 08:15:00.000,13.0
23.85,57.3,57.299999999999997,3.000000000000000,23.850000000000001,2558,93170.0,1993/08/04 09:40:00.000,12.0
24.2867,57.3133,57.313299999999998,1.300000000000000,24.286700000000000,2559,93172.0,1993/08/04 12:20:00.000,17.0
24.3733,57.315,57.314999999999998,2.800000000000000,24.373300000000000,2560,93173.0,1993/08/04 13:00:00.000,15.0
24.25,57.1683,57.168300000000002,2.400000000000000,24.250000000000000,2561,93174.0,1993/08/04 14:40:00.000,15.0
24.097,57.0986,57.098599999999998,2.800000000000000,24.097000000000001,2562,93175.0,1993/08/04 16:00:00.000,14.0
22.8833,57.7976,57.797600000000003,3.000000000000000,22.883299999999998,2563,93192.0,1993/08/12 10:45:00.000,17.0
23.705,56.9767,56.976700000000001,3.000000000000000,23.704999999999998,2564,93214.0,1993/08/14 13:50:00.000,16.0
23.4867,57.0467,57.046700000000001,3.000000000000000,23.486699999999999,2565,93215.0,1993/08/14 15:20:00.000,16.0
22.6167,57.7333,57.733300000000000,3.000000000000000,22.616700000000002,2566,93221.0,1993/08/15 06:10:00.000,17.0
23.85,57.3,57.299999999999997,4.000000000000000,23.850000000000001,2567,93223.0,1993/08/28 04:30:00.000,14.0
23.85,57.3,57.299999999999997,5.500000000000000,23.850000000000001,2568,93224.0,1993/09/08 09:10:00.000,12.0
23.9333,57.1667,57.166699999999999,5.500000000000000,23.933299999999999,2569,93225.0,1993/09/08 11:00:00.000,12.0
23.9833,57.1,57.100000000000001,2.200000000000000,23.983300000000000,2570,93226.0,1993/09/08 12:00:00.000,18.0
24.0017,57.0833,57.083300000000001,2.200000000000000,24.001700000000000,2571,93227.0,1993/09/08 12:40:00.000,18.0
23.705,56.9767,56.976700000000001,2.200000000000000,23.704999999999998,2572,93229.0,1993/09/09 08:15:00.000,17.0
23.7433,56.98,56.979999999999997,2.900000000000000,23.743300000000001,2573,93230.0,1993/09/09 09:30:00.000,16.0
23.92,57.025,57.024999999999999,2.000000000000000,23.920000000000002,2574,93231.0,1993/09/09 10:45:00.000,18.0
23.9683,57.0433,57.043300000000002,2.000000000000000,23.968299999999999,2575,93232.0,1993/09/09 11:20:00.000,18.0
24.3733,57.315,57.314999999999998,2.000000000000000,24.373300000000000,2576,93233.0,1993/09/10 08:35:00.000,18.0
24.25,57.1683,57.168300000000002,1.700000000000000,24.250000000000000,2577,93234.0,1993/09/10 10:35:00.000,20.0
24.097,57.0986,57.098599999999998,1.800000000000000,24.097000000000001,2578,93235.0,1993/09/10 11:50:00.000,20.0
23.85,57.3,57.299999999999997,4.000000000000000,23.850000000000001,2579,93282.0,1993/12/10 09:10:00.000,12.0
23.9333,57.1667,57.166699999999999,3.500000000000000,23.933299999999999,2580,93283.0,1993/12/10 10:30:00.000,14.0
23.85,57.3,57.299999999999997,4.000000000000000,23.850000000000001,2581,93285.0,1993/12/22 09:10:00.000,15.0
23.9833,57.1,57.100000000000001,2.000000000000000,23.983300000000000,2582,93286.0,1993/12/22 10:10:00.000,17.0
24.1318,57.9683,57.968299999999999,6.000000000000000,24.131799999999998,2583,82113.0,1982/06/12 17:40:00.000,11.0
23.4,58.2,58.200000000000003,6.500000000000000,23.399999999999999,2584,82114.0,1982/06/12 21:20:00.000,10.0
22.9833,57.5667,57.566699999999997,6.000000000000000,22.983300000000000,2585,82117.0,1982/06/13 08:00:00.000,12.0
23.85,57.3,57.299999999999997,6.000000000000000,23.850000000000001,2586,82118.0,1982/06/13 11:55:00.000,13.0
24.1167,57.6,57.600000000000001,4.500000000000000,24.116700000000002,2587,82120.0,1982/06/13 15:05:00.000,15.0
24.0017,57.0833,57.083300000000001,1.500000000000000,24.001700000000000,2588,205002.0,2005/02/17 12:10:00.000,20.0
23.9833,57.1,57.100000000000001,2.400000000000000,23.983300000000000,2589,205003.0,2005/02/17 13:00:00.000,10.0
24.097,57.0986,57.098599999999998,2.300000000000000,24.097000000000001,2590,205004.0,2005/02/17 14:05:00.000,10.0
24.25,57.1683,57.168300000000002,2.200000000000000,24.250000000000000,2591,205005.0,2005/02/17 15:25:00.000,10.0
24.3733,57.315,57.314999999999998,2.500000000000000,24.373300000000000,2592,205006.0,2005/02/17 17:05:00.000,11.0
23.6167,57.6167,57.616700000000002,2.700000000000000,23.616700000000002,2593,205011.0,2005/02/18 08:25:00.000,12.0
22.8833,57.7976,57.797600000000003,2.000000000000000,22.883299999999998,2594,205012.0,2005/02/18 12:15:00.000,12.0
22.6167,57.7333,57.733300000000000,1.700000000000000,22.616700000000002,2595,205013.0,2005/02/18 13:50:00.000,12.0
22.8167,57.5333,57.533299999999997,1.500000000000000,22.816700000000001,2596,205014.0,2005/02/18 15:55:00.000,11.0
22.9833,57.5667,57.566699999999997,2.000000000000000,22.983300000000000,2597,205015.0,2005/02/18 17:00:00.000,12.0
23.85,57.3,57.299999999999997,2.200000000000000,23.850000000000001,2598,205018.0,2005/02/19 07:50:00.000,13.0
23.9333,57.1667,57.166699999999999,2.500000000000000,23.933299999999999,2599,205019.0,2005/02/19 10:00:00.000,14.0
23.6667,57.1667,57.166699999999999,2.400000000000000,23.666699999999999,2600,205020.0,2005/02/19 11:45:00.000,15.0
23.4867,57.0467,57.046700000000001,2.100000000000000,23.486699999999999,2601,205021.0,2005/02/19 14:10:00.000,15.0
23.92,57.025,57.024999999999999,1.800000000000000,23.920000000000002,2602,205022.0,2005/02/19 16:25:00.000,17.0
23.9683,57.0433,57.043300000000002,2.000000000000000,23.968299999999999,2603,205023.0,2005/02/19 17:00:00.000,17.0
24.0017,57.0833,57.083300000000001,1.100000000000000,24.001700000000000,2604,205029.0,2005/04/23 12:40:00.000,20.0
23.9833,57.1,57.100000000000001,1.300000000000000,23.983300000000000,2605,205030.0,2005/04/23 14:05:00.000,20.0
23.9792,57.0737,57.073700000000002,1.200000000000000,23.979199999999999,2606,205031.0,2005/04/23 15:15:00.000,20.0
23.9683,57.0433,57.043300000000002,1.600000000000000,23.968299999999999,2607,205032.0,2005/04/23 16:10:00.000,19.0
23.92,57.025,57.024999999999999,1.700000000000000,23.920000000000002,2608,205033.0,2005/04/23 16:55:00.000,19.0
23.7433,56.98,56.979999999999997,1.700000000000000,23.743300000000001,2609,205034.0,2005/04/23 18:35:00.000,18.0
23.705,56.9767,56.976700000000001,2.000000000000000,23.704999999999998,2610,205035.0,2005/04/23 19:35:00.000,17.0
23.4867,57.0467,57.046700000000001,2.000000000000000,23.486699999999999,2611,205036.0,2005/04/23 20:35:00.000,17.0
23.6667,57.1667,57.166699999999999,2.200000000000000,23.666699999999999,2612,205037.0,2005/04/24 06:20:00.000,16.0
23.254,57.1667,57.166699999999999,2.000000000000000,23.254000000000001,2613,205038.0,2005/04/24 08:40:00.000,17.0
23.1765,57.3268,57.326799999999999,2.300000000000000,23.176500000000001,2614,205039.0,2005/04/24 10:25:00.000,15.0
